"serializedID","itemID","description","serial","colorName","sizeName","customerID","saleLineID","timeStamp"
"2224","0","Wheel","","","","1629","0","2024-01-25T17:40:12+00:00"
"2225","0","e-triek","","black","","1332","0","2024-01-25T18:33:57+00:00"
"2226","0","Ecotric","1/2","Black","","1630","0","2024-01-25T18:51:49+00:00"
"2227","0","Battery","","","","1630","0","2024-01-25T18:53:06+00:00"
"2228","0","Battery","","","","1630","0","2024-01-25T18:53:06+00:00"
"2229","0","Jetson","","blac","","1620","0","2024-01-25T19:06:32+00:00"
"2230","0","Trek","","","","1632","0","2024-01-25T19:15:36+00:00"
"2231","0","Trek","","Green","","1632","0","2024-01-25T19:15:51+00:00"
"2232","0","Scooter","","","","1603","0","2024-01-25T19:24:53+00:00"
"2233","0","Drifter","","Pink","","1633","0","2024-01-25T19:29:37+00:00"
"2234","0","Big Sur","","","","1631","0","2024-01-25T19:57:32+00:00"
"2235","0","Cheetah","","Black","","1634","0","2024-01-25T20:16:46+00:00"
"2236","0","RideUp","","black","","431","0","2024-01-25T20:25:41+00:00"
"2237","0","sit-down sooter","","grey/black","","1635","0","2024-01-25T21:26:25+00:00"
"2238","0","Juiced","","blue","","1636","0","2024-01-26T15:03:46+00:00"
"2239","0","Vivi","","Black","","1354","0","2024-01-26T15:32:39+00:00"
"2240","0","specialized","","red","","40","0","2024-01-26T18:03:44+00:00"
"2241","0","tire","","","","1637","0","2024-01-26T18:09:54+00:00"
"2242","0","drifter","","pink","","1633","0","2024-01-26T18:54:10+00:00"
"2243","0","trek multitrack","","red","","1359","0","2024-01-26T19:45:15+00:00"
"2244","0","GARMIN MOUNT - amazon","","","","1638","0","2024-01-26T19:58:34+00:00"
"2245","0","rea=","","","","1306","0","2024-01-26T20:11:59+00:00"
"2246","0","Trek","","white ","","1306","0","2024-01-26T20:12:14+00:00"
"2247","0","green ebike","","black","","1639","0","2024-01-26T20:19:09+00:00"
"2248","0","Lectric","","Black","","1640","0","2024-01-26T20:26:38+00:00"
"2249","0","trike","","(out back)","","630","0","2024-01-26T20:51:56+00:00"
"2250","0","tire","","","","1642","0","2024-01-27T15:21:05+00:00"
"2251","0","delux","","yellow","","1641","0","2024-01-27T15:23:44+00:00"
"2252","0","snapcycle","","grey","2/2","1643","0","2024-01-27T18:54:14+00:00"
"2253","0","espin","","gray","","459","0","2024-01-27T15:28:17+00:00"
"2254","0","Giant","","Silver / Blue","1/2","1643","0","2024-01-27T15:33:35+00:00"
"2255","0","Liv","","Purple","","1644","0","2024-01-27T16:02:33+00:00"
"2256","0","Drifter (alloy) ","","blue","bar-over 20th","1645","0","2024-02-03T14:56:05+00:00"
"2257","0","Wheel","","","","1646","0","2024-01-27T16:26:59+00:00"
"2258","0","ride1up","","black","","792","0","2024-01-27T16:30:01+00:00"
"2259","0","wheel","","","","1647","0","2024-01-27T16:31:46+00:00"
"2260","0","Throttle","","","","1648","0","2024-01-27T16:41:31+00:00"
"2261","0","schwinn","","blue","","1649","0","2024-01-27T17:04:47+00:00"
"2262","0","big sur","","","","1285","0","2024-01-27T18:29:41+00:00"
"2263","0","schwinn","","green","","1650","0","2024-01-30T22:32:44+00:00"
"2264","0","Philodo","","Black","","1651","0","2024-02-08T13:36:42+00:00"
"2265","0","Cheetah","","Black","","1652","0","2024-01-27T19:26:33+00:00"
"2266","0","golf caddy","","","","1653","0","2024-01-29T15:21:32+00:00"
"2267","0","Carpat","","Black","","1654","0","2024-01-29T15:30:49+00:00"
"2268","0","Huffy","","Blue","","1655","0","2024-01-29T15:42:30+00:00"
"2269","0","Lectric","","Black","1/2","1656","0","2024-01-29T15:45:20+00:00"
"2270","0","","","Black","","394","0","2024-01-29T15:45:47+00:00"
"2271","0","Trek carbon","","green","","1657","0","2024-01-29T16:00:35+00:00"
"2272","0","Giant pedal","","blue","2/2","1189","0","2024-01-29T19:03:19+00:00"
"2273","0","Motobocane pedal","","grey","1/2","1189","0","2024-01-29T19:03:10+00:00"
"2274","0","Crambrook","","Pink","","1658","0","2024-01-29T16:34:44+00:00"
"2275","0","Hyper ebike","","blue","","1659","0","2024-01-29T16:41:33+00:00"
"2276","0","Gravity road","","orange","","1660","0","2024-01-29T18:29:21+00:00"
"2277","0","CAR RACK IN PARTS","","","","1656","0","2024-01-29T16:56:20+00:00"
"2278","0","Trek Pedal","","purple","1of2","1661","0","2024-01-29T17:11:02+00:00"
"2279","0","Fujiregis pedal","","red/silver","2 of 2","1661","0","2024-01-31T20:46:15+00:00"
"2280","0","euphree","","blie ","","1662","0","2024-01-29T17:49:24+00:00"
"2281","0","Lectric","","White","1/2","1663","0","2024-01-29T17:56:10+00:00"
"2282","0","Lectric","","","","1663","0","2024-01-29T17:56:59+00:00"
"2283","0","Lectric","","Black","2/2","1663","0","2024-01-29T17:57:55+00:00"
"2284","0","sun trike","","","","1664","0","2024-01-29T18:07:18+00:00"
"2285","0","shwinn mtb","","silver","","1666","0","2024-01-29T18:40:34+00:00"
"2286","0","Battery","","","","1667","0","2024-01-29T19:16:16+00:00"
"2287","0","Wheel","","","","1669","0","2024-01-29T20:53:11+00:00"
"2288","0","Elecony","","Grey","","1670","0","2024-01-29T21:14:13+00:00"
"2289","0","Batteries","","","","1671","0","2024-01-29T22:02:30+00:00"
"2290","0","Snapcycle","","Grey","","1672","0","2024-01-30T15:10:19+00:00"
"2291","0","Schwinn","","Yellow","","1673","0","2024-01-30T15:54:16+00:00"
"2292","0","Boss","","Silver","","1568","0","2024-01-30T15:57:56+00:00"
"2293","0","Snap cycle","","grey","","749","0","2024-01-30T16:21:42+00:00"
"2294","0","Big Sur","","Black","","1674","0","2024-01-30T16:32:55+00:00"
"2295","0","2 euphree","","white, white","","1675","0","2024-01-30T22:32:13+00:00"
"2296","0","Schwinn","","Purple","","1676","0","2024-01-30T16:52:26+00:00"
"2297","0","ancheer","","black","","1034","0","2024-01-30T17:25:45+00:00"
"2298","0","Colorway","","Black","","1678","0","2024-01-30T18:07:34+00:00"
"2299","0","Euphree x2","","blue, green","","1679","0","2024-01-30T22:30:35+00:00"
"2300","0","Lectric","","Black","","1680","0","2024-01-30T19:34:50+00:00"
"2301","0","big sur","","white","","1075","0","2024-01-30T19:47:30+00:00"
"2302","0","Rad power","","Black","1/2","575","0","2024-01-30T20:08:43+00:00"
"2303","0","Rad Power","","White","2/2","575","0","2024-01-30T20:09:32+00:00"
"2304","0","Jamis","","black","1 of 3","1681","0","2024-01-31T20:50:39+00:00"
"2305","0","Felt","","Grey","","1681","0","2024-01-30T20:57:17+00:00"
"2306","0","Jamis","","blue","2/3","1681","0","2024-01-31T20:50:51+00:00"
"2307","0","Focus","","Black","3/3","1681","0","2024-01-31T20:51:02+00:00"
"2308","0","Motobocane","","grey","OCTOLINK","1189","0","2024-01-31T17:26:28+00:00"
"2309","0","Euphree","","Green","","1682","0","2024-01-30T21:12:10+00:00"
"2310","0","Euphree Model X","","Green","","1684","0","2024-01-30T22:39:27+00:00"
"2311","0","Kent Bayside","","black and red","","1685","0","2024-01-30T23:04:32+00:00"
"2312","0","Tires","","29x2.2","JBI","1686","0","2024-01-31T17:38:23+00:00"
"2313","0","Radpower","","black","","1687","0","2024-01-31T15:05:43+00:00"
"2314","0","","","Purple","","1688","0","2024-01-31T17:08:14+00:00"
"2315","0","Trek","","Purple","","1688","0","2024-01-31T17:08:21+00:00"
"2316","0","Battery","","","","1688","0","2024-01-31T17:09:44+00:00"
"2317","0","Ride up","","Purple","","1579","0","2024-01-31T17:12:31+00:00"
"2318","0","jasion","","black/white","","1683","0","2024-02-02T15:31:35+00:00"
"2319","0","Lectric","","black","","1689","0","2024-01-31T18:25:20+00:00"
"2320","0","snapcycle","","gray","","621","0","2024-01-31T18:42:52+00:00"
"2321","0","wheel ","","12 SPOKES","","1691","0","2024-02-01T15:34:31+00:00"
"2322","0","Rad","","gray/tan","FREEWHEEL-amazon","266","0","2024-02-01T15:29:46+00:00"
"2323","0","raleigh","","white","","1693","0","2024-01-31T20:15:30+00:00"
"2324","0","Giordano","","Blue ","","1692","0","2024-01-31T20:20:26+00:00"
"2325","0","2 BIG SURS","","","","1690","0","2024-01-31T20:42:45+00:00"
"2326","0","Wtva","","Black","","1695","0","2024-02-01T15:52:10+00:00"
"2327","0","Shwinn Suburban","","Siver/red","","1681","0","2024-02-01T17:04:15+00:00"
"2328","0","drifter","","green","","1383","0","2024-02-01T18:00:17+00:00"
"2329","0","Lectric","","black","","1697","0","2024-02-01T18:49:31+00:00"
"2330","0","LECTRIC","","BLACK","","1697","0","2024-02-01T18:50:53+00:00"
"2331","0","diamondback","","blue","","1698","0","2024-02-01T20:37:55+00:00"
"2332","0","Gopina","","white","","1506","0","2024-02-01T20:50:03+00:00"
"2333","0","Aostirmotor","","Cammo","","1700","0","2024-02-01T21:28:19+00:00"
"2334","0","Euphree","","blue","MOTOR -euphree motor","1592","0","2024-02-02T17:23:22+00:00"
"2335","0","1 BLK DRIFTER,1GREEN","","","","1699","0","2024-02-01T23:21:52+00:00"
"2336","0","recumbent trike","","black","","1332","0","2024-02-02T15:41:29+00:00"
"2337","0","Magnum","","black","1/2","1701","0","2024-02-02T17:00:04+00:00"
"2338","0","schwinn","","pink","","1702","0","2024-02-02T16:44:23+00:00"
"2339","0","Magnum","","black ","2/2","1701","0","2024-02-02T17:00:12+00:00"
"2340","0","Lucas","","Yellow","","1703","0","2024-02-02T17:38:44+00:00"
"2341","0","FIND LIL AMIGO LIL EBIKE","","","","1703","0","2024-02-02T17:41:06+00:00"
"2342","0","GoTrax","","gray","SCOOTER","1704","0","2024-02-02T18:01:35+00:00"
"2343","0","jono","","black","","1705","0","2024-02-02T18:06:34+00:00"
"2344","0","TOE CLIPS -amazon","","","","1555","0","2024-02-02T18:20:58+00:00"
"2345","0","Radpower","","black","","1706","0","2024-02-02T19:03:41+00:00"
"2346","0","spokes","","286","","1707","0","2024-02-02T19:12:18+00:00"
"2347","0","trek","","black","","1055","0","2024-02-02T19:47:07+00:00"
"2348","0","Euphree","","black","","1708","0","2024-02-02T20:23:13+00:00"
"2349","0","Addmotor M-160","","White","","378","0","2024-02-02T22:17:41+00:00"
"2350","0","Lectric","","Black","","419","0","2024-02-03T15:01:31+00:00"
"2351","0","Santa Monica","","Grey","","1709","0","2024-02-03T15:05:18+00:00"
"2352","0","Rad Rover","","white","","1706","0","2024-02-03T15:28:58+00:00"
"2353","0","Cruiser","","Black","","1711","0","2024-02-03T16:41:35+00:00"
"2354","0","roadmaster","","black blue","","1712","0","2024-02-03T16:44:59+00:00"
"2355","0","big sur ","","white","","1713","0","2024-02-03T16:51:09+00:00"
"2356","0","espin","","blue","","1715","0","2024-02-03T16:52:30+00:00"
"2357","0","sailnovo","","black/red","","1716","0","2024-02-03T16:57:50+00:00"
"2358","0","Emojo Caddy","","White","","1717","0","2024-02-03T17:56:04+00:00"
"2359","0","drifter","","black","","1718","0","2024-02-03T18:06:30+00:00"
"2360","0","Big Sur","","Black","Large","1717","0","2024-02-03T17:58:49+00:00"
"2361","0","BETTER SEAT WITH BACK FOR CADDY","","","","1717","0","2024-02-03T17:59:36+00:00"
"2362","0","Sailnovo","","black","","1716","0","2024-02-03T18:05:20+00:00"
"2363","0","priority","","blue","","1719","0","2024-02-03T18:25:09+00:00"
"2364","0","black ebike","","","","792","0","2024-02-03T18:53:36+00:00"
"2365","0","black ebike","","","","792","0","2024-02-03T18:53:36+00:00"
"2366","0","3G bikes","","black","","1576","0","2024-02-03T19:13:21+00:00"
"2367","0","Battery (euphree)","","BATTERY BUTTON","-euphree","1720","0","2024-02-14T12:26:26+00:00"
"2368","0","jamis","","","","1722","0","2024-02-05T16:45:44+00:00"
"2369","0","Wheel","","","","1723","0","2024-02-05T17:18:53+00:00"
"2370","0","Trek 7100","","blue/silver","","1724","0","2024-02-05T17:57:09+00:00"
"2371","0","Globe pedal","","gold","","1725","0","2024-02-05T18:24:51+00:00"
"2372","0","Cannondale","","Grey","","1726","0","2024-02-05T18:27:12+00:00"
"2373","0","Euy","","Black","","1728","0","2024-02-05T18:39:57+00:00"
"2374","0","Giant","","red","","1727","0","2024-02-05T18:45:44+00:00"
"2375","0","Euy","","Black","","1728","0","2024-02-05T18:48:38+00:00"
"2376","0","trek","","black/red","","1729","0","2024-02-05T18:56:06+00:00"
"2377","0","Diamondback","","Blue","","1724","0","2024-02-05T21:25:02+00:00"
"2378","0","euphree(ours)","","black","","1733","0","2024-02-05T22:43:25+00:00"
"2379","0","Velotric","","gray","BEELINE","1734","0","2024-02-06T15:31:21+00:00"
"2380","0","Cranbrook cruiser ","","grey","","1425","0","2024-02-06T15:48:12+00:00"
"2381","0","Fuji","","Blue","","1735","0","2024-02-06T16:13:46+00:00"
"2382","0","Trek","","Red","","1736","0","2024-02-06T16:23:16+00:00"
"2383","0","Viribus","","White","","1737","0","2024-02-06T18:32:44+00:00"
"2384","0","Snapcycle","","","","759","0","2024-02-06T16:30:27+00:00"
"2385","0","Sohamo mini ebike","","black","","1464","0","2024-02-06T16:54:14+00:00"
"2386","0","HELMET","","","","1555","0","2024-02-06T17:16:48+00:00"
"2387","0","29"" wheel","","black","","1738","0","2024-02-06T17:40:55+00:00"
"2388","0","roadmaster","","granite ","","1739","0","2024-02-06T17:54:59+00:00"
"2389","0","giant","","black","10S DERAILLEUR","1740","0","2024-02-06T20:01:37+00:00"
"2390","0","Wheel","","","","1741","0","2024-02-06T19:11:03+00:00"
"2391","0","Aventon","","pink","1/2","1742","0","2024-02-06T19:32:51+00:00"
"2392","0","Aventon","","blue","2/2","1742","0","2024-02-06T19:31:51+00:00"
"2393","0","ac-best","","gray","","1743","0","2024-02-06T19:52:47+00:00"
"2394","0","priority classic plus","","gotham?","","1744","0","2024-02-07T13:35:02+00:00"
"2395","0","greenbikes","","white","","1745","0","2024-02-07T15:05:08+00:00"
"2396","0","SEAT SCREW THINGY","","","","1746","0","2024-02-07T16:28:44+00:00"
"2397","0","Lectric center drive","","Black/blue","","1747","0","2024-02-07T17:10:34+00:00"
"2398","0","BAR-OVER DRIFTER","","BLUE","","1749","0","2024-02-07T17:37:50+00:00"
"2399","0","DRIFTER BAR-OVER","","blue","22nd","1749","0","2024-02-14T12:17:57+00:00"
"2400","0","Drifter","","Green","","1750","0","2024-02-07T18:05:45+00:00"
"2401","0","wheel","","","","1751","0","2024-02-07T18:16:35+00:00"
"2402","0","Sun Drifter","","blue(?)","","1750","0","2024-02-07T18:13:36+00:00"
"2403","0","EUPHREE ","","green","","1752","0","2024-02-07T18:40:55+00:00"
"2404","0","Pedego","","Black","","630","0","2024-02-07T20:20:17+00:00"
"2405","0","Aima Big Sur","","Black","","1717","0","2024-02-07T20:39:03+00:00"
"2406","0","Red ebike","","","","1370","0","2024-02-07T20:46:25+00:00"
"2407","0","Gopina","","black","","1485","0","2024-02-07T21:16:56+00:00"
"2408","0","Addmotor M-366X","","Red/Gumwall","WEDNESDAY","1754","0","2024-02-20T13:44:57+00:00"
"2409","0","Green cruiser","","","","1755","0","2024-02-08T16:29:01+00:00"
"2410","0","rental inquiry","","","","1756","0","2024-02-08T16:33:53+00:00"
"2411","0","Jetson","","black","","1757","0","2024-02-08T16:40:45+00:00"
"2412","0","Mihogo mini","","","","1758","0","2024-02-08T16:55:29+00:00"
"2413","0","Geleisen","","Black","","1585","0","2024-02-08T17:38:46+00:00"
"2414","0","euphree ","","white","","1493","0","2024-02-08T17:49:52+00:00"
"2415","0","NIU scooter","","black","","1385","0","2024-02-08T17:55:25+00:00"
"2416","0","Freesky","","green","","1440","0","2024-02-08T18:12:02+00:00"
"2417","0","Lectric","","White","","1759","0","2024-02-08T18:26:28+00:00"
"2418","0","tire","","","","95","0","2024-02-08T18:45:18+00:00"
"2419","0","gopina","","black","","1586","0","2024-02-08T19:23:47+00:00"
"2420","0","Lectric","","black","","777","0","2024-02-08T21:39:16+00:00"
"2421","0","Trek","","Red","","1761","0","2024-02-09T15:01:08+00:00"
"2422","0","Motobecane","","Blue","","1762","0","2024-02-09T15:10:10+00:00"
"2423","0","Specialized","","Purple","","1763","0","2024-02-09T15:11:27+00:00"
"2424","0","Wheel","","","","1764","0","2024-02-09T15:53:02+00:00"
"2425","0","Euphree","","blue","","1238","0","2024-02-09T15:56:53+00:00"
"2426","0","","","black","","1765","0","2024-02-09T15:58:02+00:00"
"2427","0","Rad city","","gray orange","","1766","0","2024-02-09T16:09:48+00:00"
"2428","0","roadmaster","","black  blue","","1712","0","2024-02-09T16:58:31+00:00"
"2429","0","euphree","","blue","","1767","0","2024-02-09T17:07:23+00:00"
"2430","0","Wheel","","","","1768","0","2024-02-09T18:19:58+00:00"
"2431","0","jamis","","black blue","","635","0","2024-02-09T19:18:15+00:00"
"2432","0","Snapcycle","","Grey","","818","0","2024-02-09T19:33:25+00:00"
"2433","0","townie","","blue","","1769","0","2024-02-09T19:57:27+00:00"
"2434","0","NIU Scooter","","9.5 scooter tire","","1385","0","2024-02-10T12:18:56+00:00"
"2435","0","tire","","","","1400","0","2024-02-09T20:11:57+00:00"
"2436","0","Ascend","","Grey","","1770","0","2024-02-09T20:28:06+00:00"
"2437","0","wheel","","","","1772","0","2024-02-09T20:53:07+00:00"
"2438","0","Nakto","","Orange","THROTTLE AND DISPLAY","1773","0","2024-02-13T15:47:02+00:00"
"2439","0","General","","black","","1775","0","2024-02-10T15:20:39+00:00"
"2440","0","Euphree Model X (2 of them)","","green","FOR CUSTOMER PICKUP","1776","0","2024-02-15T14:07:24+00:00"
"2441","0","Wheel","","","","900","0","2024-02-10T16:08:55+00:00"
"2442","0","Euphree","","White","","1777","0","2024-02-10T16:25:10+00:00"
"2443","0","136 link chain","","","","1778","0","2024-02-10T16:52:22+00:00"
"2444","0","smallblack/ red ebike","","","","1716","0","2024-02-10T17:11:30+00:00"
"2445","0","colorway","","white","","1780","0","2024-02-10T17:15:48+00:00"
"2446","0","big sur sport x2","","","","1781","0","2024-02-10T17:27:16+00:00"
"2447","0","Lil' Big Sur","","REAR RACK","-aima","1781","0","2024-02-14T12:17:28+00:00"
"2448","0","Firmstrong","","Black","1/2","1782","0","2024-02-10T18:09:14+00:00"
"2449","0","Firmstrong","","Green","2/2","1782","0","2024-02-10T18:10:32+00:00"
"2450","0","Euphree X+","","White","","1752","0","2024-02-12T13:33:44+00:00"
"2451","0","Shwinn mtb","","black/green","","1783","0","2024-02-12T15:05:01+00:00"
"2452","0","Trek mtb","","red","","1784","0","2024-02-12T15:07:45+00:00"
"2453","0","Magna","","Silver","","1785","0","2024-02-12T15:12:20+00:00"
"2454","0","Velotric","","yellow","","1786","0","2024-02-12T15:28:17+00:00"
"2455","0","Wheel","","","","1787","0","2024-02-12T15:28:58+00:00"
"2456","0","Izip","","Blue","","1788","0","2024-02-12T15:32:42+00:00"
"2457","0","mini ebike","","black","","1789","0","2024-02-12T15:47:57+00:00"
"2458","0","mini ebike","","black","","1034","0","2024-02-12T15:56:13+00:00"
"2459","0","Pedals","","","","1790","0","2024-02-12T16:38:20+00:00"
"2460","0","TotGuard","","Black","","1791","0","2024-02-12T16:54:02+00:00"
"2461","0","boSS CRUISER","","PINK","","1792","0","2024-02-12T17:22:44+00:00"
"2462","0","wheel only","","","","1793","0","2024-02-12T18:13:52+00:00"
"2463","0","black mens drifter","","","","1796","0","2024-02-12T19:48:30+00:00"
"2464","0","Rad ebike","","black","CONTROLLER - rad","1797","0","2024-02-22T13:19:25+00:00"
"2465","0","Cannondale","","black","","1794","0","2024-02-12T20:44:42+00:00"
"2466","0","Flat","","","","1694","0","2024-02-12T21:32:38+00:00"
"2467","0","Isinwheel","","Black","","1002","0","2024-02-12T21:35:13+00:00"
"2468","0","Sun Drifter","","Black","","1796","0","2024-02-13T13:36:42+00:00"
"2469","0","huffy","","","","1799","0","2024-02-13T15:01:27+00:00"
"2470","0","Raliegh","","Grey","","1800","0","2024-02-13T15:03:08+00:00"
